Device,Run,SampleIndex,Timestamp_us,ADC_Value,Avg_Time_us
Master,1,1731,7927.9800000000005,711,4.58
Master,1,1732,7932.56,711,4.58
Master,1,1733,7937.14,728,4.58
Master,1,1734,7941.72,740,4.58
Master,1,1735,7946.3,751,4.58
Master,1,1736,7950.88,763,4.58
Master,1,1737,7955.46,744,4.58
Master,1,1738,7960.04,753,4.58
Master,1,1739,7964.62,765,4.58
Master,1,1740,7969.2,756,4.58
Master,1,1741,7973.78,764,4.58
Master,1,1742,7978.36,779,4.58
Master,1,1743,7982.9400000000005,775,4.58
Master,1,1744,7987.52,788,4.58
Master,1,1745,7992.1,787,4.58
Master,1,1746,7996.68,780,4.58
Master,1,1747,8001.26,788,4.58
Master,1,1748,8005.84,784,4.58
Master,1,1749,8010.42,785,4.58
Master,1,1750,8015.0,785,4.58
Master,1,1751,8019.58,783,4.58
Master,1,1752,8024.16,782,4.58
Master,1,1753,8028.74,775,4.58
Master,1,1754,8033.32,786,4.58
Master,1,1755,8037.900000000001,782,4.58
Master,1,1756,8042.4800000000005,784,4.58
Master,1,1757,8047.06,785,4.58
Master,1,1758,8051.64,780,4.58
Master,1,1759,8056.22,778,4.58
Master,1,1760,8060.8,776,4.58
Master,1,1761,8065.38,760,4.58
Master,1,1762,8069.96,763,4.58
Master,1,1763,8074.54,757,4.58
Master,1,1764,8079.12,764,4.58
Master,1,1765,8083.7,760,4.58
Master,1,1766,8088.28,747,4.58
Master,1,1767,8092.86,756,4.58
Master,1,1768,8097.4400000000005,748,4.58
Master,1,1769,8102.02,747,4.58
Master,1,1770,8106.6,759,4.58
Master,1,1771,8111.18,762,4.58
Master,1,1772,8115.76,764,4.58
Master,1,1773,8120.34,772,4.58
Master,1,1774,8124.92,763,4.58
Master,1,1775,8129.5,775,4.58
Master,1,1776,8134.08,764,4.58
Master,1,1777,8138.66,765,4.58
Master,1,1778,8143.24,774,4.58
Master,1,1779,8147.82,768,4.58
Master,1,1780,8152.400000000001,785,4.58
Master,1,1781,8156.9800000000005,774,4.58
Master,1,1782,8161.56,775,4.58
Master,1,1783,8166.14,774,4.58
Master,1,1784,8170.72,766,4.58
Master,1,1785,8175.3,769,4.58
Master,1,1786,8179.88,771,4.58
Master,1,1787,8184.46,758,4.58
Master,1,1788,8189.04,764,4.58
Master,1,1789,8193.62,753,4.58
Master,1,1790,8198.2,739,4.58
Master,1,1791,8202.78,738,4.58
Master,1,1792,8207.36,728,4.58
Master,1,1793,8211.94,720,4.58
Master,1,1794,8216.52,711,4.58
Master,1,1795,8221.1,706,4.58
Master,1,1796,8225.68,710,4.58
Master,1,1797,8230.26,703,4.58
Master,1,1798,8234.84,705,4.58
Master,1,1799,8239.42,710,4.58
Master,1,1800,8244.0,720,4.58
Master,1,1801,8248.58,733,4.58
Master,1,1802,8253.16,719,4.58
Master,1,1803,8257.74,728,4.58
Master,1,1804,8262.32,741,4.58
Master,1,1805,8266.9,747,4.58
Master,1,1806,8271.48,750,4.58
Master,1,1807,8276.06,750,4.58
Master,1,1808,8280.64,755,4.58
Master,1,1809,8285.22,761,4.58
Master,1,1810,8289.8,742,4.58
Master,1,1811,8294.380000000001,744,4.58
Master,1,1812,8298.960000000001,753,4.58
Master,1,1813,8303.54,752,4.58
Master,1,1814,8308.12,759,4.58
Master,1,1815,8312.7,760,4.58
Master,1,1816,8317.28,768,4.58
Master,1,1817,8321.86,783,4.58
Master,1,1818,8326.44,765,4.58
Master,1,1819,8331.02,756,4.58
Master,1,1820,8335.6,756,4.58
Master,1,1821,8340.18,745,4.58
Master,1,1822,8344.76,733,4.58
Master,1,1823,8349.34,735,4.58
Master,1,1824,8353.92,733,4.58
Master,1,1825,8358.5,737,4.58
Master,1,1826,8363.08,722,4.58
Master,1,1827,8367.66,718,4.58
Master,1,1828,8372.24,725,4.58
Master,1,1829,8376.82,723,4.58
Master,1,1830,8381.4,723,4.58
Master,1,1831,8385.98,716,4.58
Master,1,1832,8390.56,716,4.58
Master,1,1833,8395.14,707,4.58
Master,1,1834,8399.72,699,4.58
Master,1,1835,8404.3,688,4.58
Master,1,1836,8408.880000000001,688,4.58
